name,address,freebikes,slots,latitude,longitude,ll,review_count,Bar,Restaurant,POI,avg_bar_rating,avg_poi_rating,avg_restaurant_rating
N Clark St & W Elm St,"75, West Elm Street, Near North Side, Chicago, Cook County, Illinois, 60610, United States of America",0,31,41.902901,-87.631282,"41.9029,-87.6313",36427.0,46,63,11,3.9272727272727277,4.057142857142857,4.02258064516129
W 103rd St & S Avers Ave,"Graham School of Management, South Avers Avenue, Mount Greenwood, Chicago, Cook County, Illinois, 60655, United States of America",8,31,41.705846,-87.717074,"41.7058,-87.7171",305.0,2,8,3,3.75,3.0,3.642857142857143
N Carpenter St & W Lake St,"1023, West Lake Street, Near West Side, Chicago, Cook County, Illinois, 60661, United States of America",0,31,41.885586,-87.6531893,"41.8856,-87.6532",54568.0,52,63,11,3.9723404255319146,3.994444444444445,4.04516129032258
W Oakdale Ave & N Broadway,"2919-2935, North Broadway, Lincoln Park, Lake View, Chicago, Cook County, Illinois, 60657, United States of America",2,31,41.935581,-87.644042,"41.9356,-87.644",30417.0,46,63,7,3.8058139534883724,3.883333333333333,4.1066666666666665
S Michigan Ave & E 118th St,"34, East 118th Street, Chicago, Cook County, Illinois, 60628, United States of America",5,31,41.679804,-87.620843,"41.6798,-87.6208",101.0,1,12,4,4.0,0.0,2.772727272727273
Indiana Ave & 133rd St,"210, East 133rd Street, Riverdale, Chicago, Cook County, Illinois, 60827, United States of America",4,31,41.653564,-87.617054,"41.6536,-87.6171",2.0,1,2,4,0.0,1.5,2.5
Maryland Ave & 104th St,"Pullman Wheel Works, 833-901, East 104th Street, Chicago, Cook County, Illinois, 60628, United States of America",9,31,41.705588,-87.602938,"41.7056,-87.6029",43.0,2,11,4,2.15,5.0,1.0727272727272728
N Green St & W Lake St,"817, West Lake Street, Near West Side, Chicago, Cook County, Illinois, 60661, United States of America",0,31,41.885579,-87.648484,"41.8856,-87.6485",51370.0,54,67,10,3.925,3.792857142857143,4.04469696969697
N Southport Ave & W Newport Ave,"3420-3424, North Southport Avenue, Wrigleyville, Lake View, Chicago, Cook County, Illinois, 60613, United States of America",10,31,41.944019,-87.663975,"41.944,-87.664",26704.0,55,72,9,3.9127272727272726,4.061111111111111,3.966666666666667
N Paulina St & Lincoln Ave,"3413-3419, North Lincoln Avenue, Lake View, Chicago, Cook County, Illinois, 60613, United States of America",1,31,41.943838,-87.671469,"41.9438,-87.6715",20825.0,48,60,15,3.941666666666667,4.021428571428571,4.0249999999999995
Western Ave & 104th St,,7,31,41.70458710218908,-87.68120348453522,"41.7046,-87.6812",2207.0,9,26,10,3.46875,1.7722222222222221,3.4596153846153848
Kedzie Ave & 110th St,,7,31,41.69239474587557,-87.70096063613892,"41.6924,-87.701",2310.0,8,33,9,3.475,2.3285714285714287,3.168181818181818
N Sheffield Ave & W Wellington Ave,"2953-2955, North Sheffield Avenue, Lincoln Park, Lake View, Chicago, Cook County, Illinois, 60657, United States of America",1,31,41.9362263,-87.6537676,"41.9362,-87.6538",35441.0,51,68,10,3.9049019607843136,3.88,4.090441176470588
N Damen Ave & W Chicago Ave,"Mariano's, 2021, West Chicago Avenue, West Town, Chicago, Cook County, Illinois, 60622, United States of America",1,31,41.895809,-87.678519,"41.8958,-87.6785",20787.0,41,69,10,3.9328947368421048,4.2,4.0606060606060606
Millard Ave & 26th St,,7,31,41.84453112462163,-87.71592199802399,"41.8445,-87.7159",2678.0,5,55,7,4.0,3.8,3.772448979591837
Kedzie Ave & 104th St,"10400-10412, South Kedzie Avenue, Mount Greenwood, Chicago, Lake Township, Cook County, Illinois, 60655, United States",8,31,41.7037764,-87.7013952,"41.7038,-87.7014",304.0,1,11,2,2.5,0.0,3.0
Hampden Ct & Diversey Ave,"2768, North Hampden Court, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",8,31,41.9325593,-87.6423847,"41.9326,-87.6424",30357.0,41,64,9,3.808108108108108,4.05,4.116935483870968
W Armitage Ave & N Sheffield Ave,"1964, North Sheffield Avenue, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States of America",2,31,41.917805,-87.653449,"41.9178,-87.6534",36045.0,41,65,14,3.835294117647059,4.041666666666667,4.038983050847458
Clinton St & Jackson Blvd,,14,31,41.87831661183069,-87.64098107814789,"41.8783,-87.641",58192.0,52,65,12,3.853846153846154,4.17,4.0375
Western Ave & Leland Ave,,0,31,41.966399801840986,-87.68870428204536,"41.9664,-87.6887",19525.0,21,62,18,3.826470588235294,3.85625,4.1000000000000005
Calumet Park,,4,31,41.71370983035615,-87.53084421157837,"41.7137,-87.5308",211.0,1,10,8,5.0,1.5,3.75
Loomis St & 89th St,,8,31,41.73237975329554,-87.65806943178177,"41.7324,-87.6581",206.0,8,23,3,2.8375,0.0,2.2108695652173913
Kilbourn Ave & Milwaukee Ave,,12,31,41.94707089418471,-87.74000823497772,"41.9471,-87.74",5011.0,13,50,7,4.175,4.3375,3.9622222222222225
Elston Ave & Cortland St,,2,31,41.91643342912655,-87.66674637794495,"41.9164,-87.6667",33765.0,37,53,12,3.9575757575757575,3.94,4.171153846153846
Yates Blvd & 93rd St,,4,31,41.72616639024511,-87.5662761926651,"41.7262,-87.5663",62.0,1,9,8,,0.25,1.7555555555555555
Eberhart Ave & 91st St,,12,31,41.729285157254864,-87.6110315322876,"41.7293,-87.611",299.0,2,28,5,3.75,0.0,1.7678571428571428
63rd St Beach,,5,31,41.78091096424803,-87.57632374763489,"41.7809,-87.5763",540.0,1,11,14,4.0,2.625,2.3
Damen Ave & 59th St,,11,31,41.785861065132,-87.67414391040802,"41.7859,-87.6741",126.0,2,37,4,,1.0,1.1911764705882353
Central Park Ave & Douglas Blvd,"3611, West Douglas Boulevard, North Lawndale, Chicago, Cook County, Illinois, 60623, United States",0,31,41.862355,-87.7157109,"41.8624,-87.7157",235.0,1,28,9,0.0,0.0,1.6785714285714286
Lawndale Ave & 16th St,"1540, South Lawndale Avenue, North Lawndale, Chicago, Cook County, Illinois, 60623, United States",1,31,41.8591606,-87.7176965,"41.8592,-87.7177",565.0,1,38,9,0.0,0.0,2.3684210526315788
Tripp Ave & 15th St,"1451-1453, South Tripp Avenue, North Lawndale, Chicago, Cook County, Illinois, 60623, United States",0,31,41.860777,-87.7313639,"41.8608,-87.7314",371.0,3,19,6,0.0,0.0,1.631578947368421
Spaulding Ave & 16th St,"North Lawndale College Prep Charter - Christiana, West 16th Street, North Lawndale, Chicago, Cook County, Illinois, 60623, United States",1,31,41.85892,-87.707963,"41.8589,-87.708",599.0,2,39,9,2.25,1.3333333333333333,2.730769230769231
Homan Ave & Fillmore St,"Homan & Fillmore SB, South Homan Avenue, North Lawndale, Chicago, Cook County, Illinois, 60623, United States",1,31,41.868114,-87.7109257,"41.8681,-87.7109",257.0,2,27,12,1.9,1.0,2.140740740740741
Lamon Ave & Belmont Ave,"3218-3220, North Lamon Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",8,31,41.9390108,-87.7492834,"41.939,-87.7493",1590.0,13,49,4,4.25,5.0,3.4848837209302324
Harding Ave & 26th St,"2549-2553, South Harding Avenue, Crawford, South Lawndale, Chicago, Cook County, Illinois, 60623, United States",0,31,41.8444715,-87.7232647,"41.8445,-87.7233",2136.0,6,55,2,4.5,,3.826530612244898
Tripp Ave & 31st St,"3045, South Tripp Avenue, Crawford, South Lawndale, Chicago, Cook County, Illinois, 60623, United States",0,31,41.836966,-87.730502,"41.837,-87.7305",1311.0,4,46,2,4.0,4.0,3.3863636363636362
Kildare Ave & 26th St,"McDonald's, 4334, West 26th Street, Crawford, South Lawndale, Chicago, Cook County, Illinois, 60623, United States",7,31,41.8442315,-87.7321534,"41.8442,-87.7322",1881.0,6,50,4,3.0,3.85,3.2925531914893615
Lavergne & Fullerton,"2335-2339, North Lavergne Avenue, Belmont Park, Beat 2521, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",12,31,41.923982,-87.7511643,"41.924,-87.7512",2440.0,6,48,4,4.5,2.6166666666666667,3.7375
Cicero Ave & Grace St,"3757, North Cicero Avenue, Grayland, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",1,31,41.94973,-87.7469526,"41.9497,-87.747",4467.0,11,48,6,4.0928571428571425,4.3375,3.5793478260869565
Long Ave & Belden Ave,"2335, North Long Avenue, Whiskey Point, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",4,31,41.9227049,-87.760954,"41.9227,-87.761",1718.0,7,49,2,4.333333333333333,3.85,3.641304347826087
Paulina Ave & North Ave,,5,31,41.90985465216731,-87.66993016004562,"41.9099,-87.6699",30569.0,43,68,10,3.9011627906976742,4.127777777777777,4.0683823529411764
Pulaski Rd & 21st St,"Pulaski, West 21st Street, North Lawndale, Chicago, Cook County, Illinois, 60623, United States",0,31,41.853452,-87.724541,"41.8535,-87.7245",1025.0,4,41,7,3.0,0.0,2.475609756097561
Meade Ave & Diversey Ave,"6101-6107, West Diversey Avenue, Beat 2512, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States",3,31,41.9309018,-87.7784686,"41.9309,-87.7785",3129.0,10,51,2,2.88,3.0,3.502083333333333
Long Ave & Belmont Ave,"5401-5425, West Belmont Avenue, Belmont Cragin, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 690639, United States",13,31,41.9383071,-87.761663,"41.9383,-87.7617",2778.0,10,54,2,3.5,3.55,3.694897959183674
Kilpatrick Ave & Parker Ave,"2727, North Kilpatrick Avenue, Beat 2522, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",6,31,41.930736,-87.744082,"41.9307,-87.7441",3841.0,6,51,6,4.5,4.183333333333334,3.655208333333333
Parkside Ave & Armitage Ave,"Hanson Park, West Armitage Avenue, Hanson Park, Beat 2515, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",11,31,41.9169054,-87.7671806,"41.9169,-87.7672",1353.0,8,46,3,3.275,0.0,3.2988636363636363
Keeler Ave & Roosevelt Rd,"1146-1152, South Keeler Avenue, West Garfield Park, Chicago, Cook County, Illinois, 60623, United States",2,31,41.866402,-87.7300171,"41.8664,-87.73",160.0,2,20,8,0.0,0.0,1.55
Central Ave & Parker Ave,"2715-2725, North Central Avenue, Beat 2514, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",6,31,41.9301785,-87.7661217,"41.9302,-87.7661",3032.0,10,51,1,3.1666666666666665,3.85,3.9583333333333335
Kostner Ave & Wrightwood Ave,"Kelvyn Park High School, North Kostner Avenue, Beat 2534, Hermosa, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",3,31,41.9279399,-87.7359921,"41.9279,-87.736",3508.0,3,48,6,3.75,4.375,3.591111111111111
Mulligan Ave & Wellington Ave,"6346, West Wellington Avenue, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",3,31,41.9347409,-87.7844017,"41.9347,-87.7844",1960.0,7,42,6,3.375,2.0,3.0285714285714285
Lockwood Ave & Wrightwood Ave,"5255, West Wrightwood Avenue, Kelvyn Grove, Beat 2521, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",4,31,41.9278148,-87.7583757,"41.9278,-87.7584",2118.0,8,48,2,4.166666666666667,4.0,3.891304347826087
Lamon Ave & Armitage Ave,"4901-4915, West Armitage Avenue, Whiskey Point, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",4,31,41.9166701,-87.7494873,"41.9167,-87.7495",2383.0,3,49,2,,,3.393478260869565
Meade Ave & Addison St,"3607, North Meade Avenue, Martin Luther, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",3,31,41.9459174,-87.7788824,"41.9459,-87.7789",4990.0,13,51,3,3.39375,3.75,4.052040816326531
Central Ave & Roscoe St,"5617, West Roscoe Street, Dunning, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",6,31,41.942258,-87.7669331,"41.9423,-87.7669",3089.0,8,53,5,3.5,4.25,3.8645833333333335
Narragansett Ave & School St,"6465, West School Street, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",6,31,41.940128,-87.7864806,"41.9401,-87.7865",1277.0,10,38,5,3.0714285714285716,2.0,3.413157894736842
Elizabeth St & 59th St,,1,31,41.789696880483376,-87.65469789505005,"41.7897,-87.6547",53.0,2,17,7,0.0,2.3666666666666667,1.7941176470588236
Lawndale Ave & 30th St,"Lawndale & 30th Street NB, West 30th Street, South Lawndale, Chicago, Cook County, Illinois, 60623, United States",7,31,41.8389124,-87.7168955,"41.8389,-87.7169",2235.0,6,54,2,4.0,,3.8125
Public Rack - Komensky Ave & 31st St,"Komensky & 31st Street, South Komensky Avenue, South Lawndale, Chicago, Cook County, Illinois, 60623, United States",9,31,41.836708,-87.725641,"41.8367,-87.7256",1742.0,6,50,1,4.666666666666667,4.0,3.6914893617021276
Kilbourn & Roscoe,"3402, North Kilbourn Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",3,31,41.9427319,-87.7395332,"41.9427,-87.7395",8195.0,13,42,6,4.1,5.0,3.6025641025641026
Long & Irving Park,"vehicle storage, North Long Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",6,31,41.953038,-87.7621632,"41.953,-87.7622",6974.0,18,49,7,3.877272727272727,3.8333333333333335,3.7414893617021274
Desplaines St & Jackson Blvd,,9,31,41.87811890091227,-87.64394760131836,"41.8781,-87.6439",57745.0,43,64,10,3.8719512195121952,4.116666666666666,4.069354838709677
Kilbourn & Belden,"2257, North Kilbourn Avenue, Beat 2522, Hermosa, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",3,31,41.922352,-87.739024,"41.9224,-87.739",2614.0,4,48,5,4.25,3.125,3.5688888888888886
Roscoe & Harlem,"3400-3408, North Harlem Avenue, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60402, United States",0,31,41.9416062,-87.8072964,"41.9416,-87.8073",3757.0,10,37,7,2.7222222222222223,3.13,3.2083333333333335
Oketo Ave & Addison St,"7401-7403, West Addison Street, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",9,31,41.9449659,-87.8118989,"41.945,-87.8119",5675.0,14,46,3,3.85,4.15,3.692391304347826
Sayre & Diversey,"7000-7002, West Diversey Avenue, Beat 2512, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States",7,31,41.9310084,-87.8010646,"41.931,-87.8011",2509.0,16,45,8,3.5708333333333333,3.5,3.3292682926829267
North Ave & New England Ave,"6856, West North Avenue, Beat 2513, Austin, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States",0,31,41.9092204,-87.7971406,"41.9092,-87.7971",2610.0,3,39,10,4.0,3.4166666666666665,3.3615384615384616
Harlem Ave & Grace St,"3759, North Harlem Avenue, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60402, United States",4,31,41.9488531,-87.806938,"41.9489,-87.8069",5681.0,9,54,4,4.391666666666667,4.15,3.503921568627451
Major Ave & Bloomingdale Ave,"5729, West Bloomingdale Avenue, Beat 2531, Austin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",1,31,41.9125923,-87.7686995,"41.9126,-87.7687",746.0,8,42,6,3.275,0.0,2.5935897435897437
Menard Ave & Division St,"New Greater Saint James Missionary Baptist Church, North Menard Avenue, Beat 2531, Austin, Chicago, Jefferson Township, Cook County, Illinois, 60651, United States",1,31,41.902269,-87.7704807,"41.9023,-87.7705",905.0,3,46,7,3.15,2.8333333333333335,2.8897727272727276
Orange & Addison,"3551, North Orange Avenue, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",3,31,41.9448846,-87.82423,"41.9449,-87.8242",1731.0,13,30,4,3.1363636363636362,1.75,2.9833333333333334
Oak Park & Wellington,"6816, West Wellington Avenue, Beat 2511, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",9,31,41.934586,-87.7959613,"41.9346,-87.796",4043.0,7,47,5,3.3,3.0,3.3377777777777777
Harlem & Irving Park,"4043, North Harlem Avenue, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",4,31,41.9532568,-87.8071434,"41.9533,-87.8071",5857.0,8,48,3,4.23125,,3.528723404255319
Panama Ave & Grace St,"Canty Elementary School, North Panama Avenue, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",6,31,41.9476665,-87.829258,"41.9477,-87.8293",814.0,4,9,5,4.5,3.5,3.388888888888889
Narragansett & Irving Park,"Merrimac Park Fieldhouse, 6343, West Irving Park Road, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",0,31,41.952614,-87.7853829,"41.9526,-87.7854",2424.0,10,37,2,2.8,2.5,3.6666666666666665
Kenosha & Wellington,"2926, North Kenosha Avenue, Beat 2523, Hermosa, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",5,31,41.9344421,-87.7337799,"41.9344,-87.7338",3370.0,10,46,6,3.9166666666666665,4.21,3.5388888888888888
Nordica & Medill,"Mont Clare, West Medill Avenue, Beat 2512, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States",5,31,41.922278,-87.8020357,"41.9223,-87.802",4614.0,13,40,6,3.6666666666666665,4.333333333333333,3.581081081081081
Narragansett & Wrightwood,"6382, West Wrightwood Avenue, Kelvyn Grove, Beat 2512, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",4,31,41.927294,-87.7852027,"41.9273,-87.7852",2167.0,6,41,5,1.625,3.6666666666666665,2.8829268292682926
Narragansett & McLean,"Narragansett & Cortland (Metra), North Narragansett Avenue, Beat 2513, Austin, Chicago, Jefferson Township, Cook County, Illinois, 60302, United States",0,31,41.9158931,-87.7851104,"41.9159,-87.7851",2178.0,4,42,5,1.6666666666666667,2.6666666666666665,3.1666666666666665
Bloomingdale Ave & Harlem Ave,"1731-1759, North Harlem Avenue, Austin, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States",2,31,41.9120739,-87.8057657,"41.9121,-87.8058",6129.0,6,41,7,4.083333333333333,4.5,3.6243902439024387
Kedzie Ave & 52nd St,"5153-5159, South Kedzie Avenue, Garfield Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60629, United States",8,31,41.7990641,-87.703446,"41.7991,-87.7034",1020.0,1,46,3,0.0,3.0,3.1097826086956526
Lamon Ave & Chicago Ave,"817, North Lamon Avenue, Moreland, Austin, Chicago, Cook County, Illinois, 60651, United States",0,31,41.8952,-87.748223,"41.8952,-87.7482",127.0,2,30,4,4.0,0.0,1.6724137931034482
Monticello Ave & Chicago Ave,"3613-3625, West Chicago Avenue, Humboldt Park, Chicago, Cook County, Illinois, 60651, United States",4,31,41.8952089,-87.7174329,"41.8952,-87.7174",1040.0,4,27,9,4.0,3.25,2.1538461538461537
Doty Ave & 111th St,,2,31,41.69501044938143,-87.59871482849121,"41.695,-87.5987",142.0,1,8,13,,4.0,2.7857142857142856
Kildare Ave & Division St,"4255-4259, West Division Street, Beat 2534, Humboldt Park, Chicago, Cook County, Illinois, 60651, United States",1,31,41.902393,-87.733598,"41.9024,-87.7336",1007.0,1,38,4,,0.3333333333333333,2.9305555555555554
Long Ave & North Ave,"5409, West North Avenue, Beat 2532, Austin, Chicago, Jefferson Township, Cook County, Illinois, 60302, United States",0,31,41.909212,-87.760999,"41.9092,-87.761",612.0,5,45,6,3.9125,1.0166666666666666,2.955952380952381
Kedzie Ave & 48th Pl,"4850, South Kedzie Avenue, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",8,31,41.8047515,-87.7041145,"41.8048,-87.7041",1245.0,3,46,1,4.5,2.0,2.7624999999999997
St Louis Ave & Norman Bobbins Ave,"Eric Solorio Academy High School, 5400, South Saint Louis Avenue, Glendale, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",3,31,41.794422,-87.71137,"41.7944,-87.7114",2033.0,3,49,6,3.5,3.0,3.148936170212766
Maplewood Ave & 59th St,"2525, West 59th Street, Marquette Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60629, United States",5,31,41.7863375,-87.6874351,"41.7863,-87.6874",991.0,2,42,5,4.5,3.4,2.817073170731707
Richmond St & 59th St,"5844, South Richmond Street, Chicago Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States",6,31,41.7865155,-87.6973314,"41.7865,-87.6973",1535.0,1,49,2,4.5,4.5,3.583673469387755
State St & Randolph St,,0,31,41.88462107257936,-87.62783423066139,"41.8846,-87.6278",54941.0,52,67,10,4.035576923076923,4.33,4.083582089552239
Western Ave & 62nd St,"2387, West 62nd Street, Chicago Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States",2,31,41.780985,-87.6834204,"41.781,-87.6834",645.0,4,31,5,3.925,2.25,2.15
Hoyne Ave & 34th St,"3401, South Hoyne Avenue, Ducktown, McKinley Park, Chicago, Cook County, Illinois, 60609, United States",6,31,41.8320245,-87.6778387,"41.832,-87.6778",1784.0,3,37,5,3.8333333333333335,1.3800000000000001,2.72972972972973
California Ave & 36th St,"2748, West 36th Street, Brighton Park, Chicago, Cook County, Illinois, 60632, United States",8,31,41.8282301,-87.6945422,"41.8282,-87.6945",1094.0,4,38,3,3.5,1.2666666666666666,3.175675675675676
Sacramento Ave & Pershing Rd,"Nathan S. Davis Elementary School, West Pershing Road, Corwith, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",9,31,41.8222791,-87.6996576,"41.8223,-87.6997",1657.0,2,45,3,5.0,1.2666666666666666,3.688888888888889
Rockwell St & Archer Ave,"3831, South Rockwell Street, South Brighton, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",6,31,41.823324,-87.689685,"41.8233,-87.6897",1464.0,3,45,6,4.75,1.6600000000000001,3.197674418604651
